date,store_id,product_id,category,rack_location,quantity_sold,unit_price_npr,discount_percent,customer_traffic,inventory_level,rainfall_mm,temperature,petrol_price,revenue_npr,cost_npr,profit_npr,is_dashain,is_tihar,is_holi,is_eid,is_lhosar,holiday_name,is_holiday,nepali_month,day_of_week,day,month,year,weekofyear,is_salary_week,festival_season
2024-07-07,13,1023,Television,R4-D,5,44861.23,10,459,228,11.98,34.8,182.9,201875.54,157014.3,44861.24,0,0,0,0,0,,0,Kartik,Sunday,7,7,2024,27,1,0
2024-09-21,18,1034,Smartwatch,R1-B,2,127500.69,0,309,383,3.17,7.2,186.34,255001.38,178500.97,76500.41,0,0,0,0,0,,0,Poush,Saturday,21,9,2024,38,0,0
2024-05-13,14,1013,Laptop,R2-B,9,7586.99,15,342,118,35.75,21.6,169.5,58040.47,47798.04,10242.43,0,0,0,0,0,,0,Bhadra,Monday,13,5,2024,20,0,0
2024-07-29,18,1066,Smartphone,R1-A,4,69554.02,5,99,269,19.24,26.8,166.9,264305.28,194751.26,69554.02,0,0,0,0,0,,0,Kartik,Monday,29,7,2024,31,0,0
2024-02-29,5,1012,Laptop,R2-B,9,150008.35,20,38,80,21.64,10.6,176.81,1080060.12,945052.6,135007.52,0,0,0,0,0,,0,Jestha,Thursday,29,2,2024,9,0,0
2024-12-29,9,1046,Headphone,R3-C,3,161979.61,15,185,159,2.65,29.7,169.62,413048.01,340157.18,72890.83,0,0,0,0,0,,0,Chaitra,Sunday,29,12,2024,52,0,0
2024-12-29,3,1049,Television,R4-D,9,52078.04,20,429,187,18.32,19.1,188.44,374961.89,328091.65,46870.24,0,0,0,0,0,,0,Chaitra,Sunday,29,12,2024,52,0,0
2024-07-31,8,1077,Television,R4-D,1,108803.07,0,229,187,23.46,19.9,186.16,108803.07,76162.15,32640.92,0,0,0,0,0,,0,Kartik,Wednesday,31,7,2024,31,0,0
2024-08-03,10,1084,Laptop,R2-B,7,106641.59,10,145,307,13.47,13.2,167.48,671842.02,522543.79,149298.23,0,0,0,0,0,,0,Mangsir,Saturday,3,8,2024,31,1,0
2024-08-13,19,1025,Laptop,R2-B,4,85448.3,15,398,193,27.41,14.0,173.28,290524.22,239255.24,51268.98,0,0,0,0,0,,0,Mangsir,Tuesday,13,8,2024,33,0,0
2024-05-10,3,1002,Router,R3-A,7,47229.73,5,361,486,3.71,7.5,190.58,314077.7,231425.68,82652.02,0,0,0,0,0,,0,Bhadra,Friday,10,5,2024,19,0,0
2024-03-16,11,1050,Laptop,R2-B,6,141239.19,20,487,259,5.53,32.9,160.9,677948.11,593204.6,84743.51,0,0,0,0,0,,0,Ashadh,Saturday,16,3,2024,11,0,0
2024-10-12,11,1039,Router,R3-A,4,51967.61,15,471,487,11.27,16.5,185.17,176689.87,145509.31,31180.56,0,0,0,0,0,,0,Magh,Saturday,12,10,2024,41,0,0
2024-10-03,17,1067,Headphone,R3-C,4,182383.1,10,184,477,20.36,9.9,167.67,656579.16,510672.68,145906.48,0,0,0,0,0,,0,Magh,Thursday,3,10,2024,40,1,0
2024-06-04,16,1035,Headphone,R3-C,8,106643.26,5,135,477,22.79,9.3,159.78,810488.78,597202.26,213286.52,0,0,0,0,0,,0,Ashwin,Tuesday,4,6,2024,23,1,0
2024-09-04,7,1050,Smartphone,R1-A,7,174354.71,5,180,190,20.28,17.2,159.68,1159458.82,854338.08,305120.74,0,0,0,0,0,,0,Poush,Wednesday,4,9,2024,36,1,0
2024-08-05,4,1000,Laptop,R2-B,4,59567.06,20,403,288,35.77,24.0,166.05,190614.59,166787.77,23826.82,0,0,0,0,0,,0,Mangsir,Monday,5,8,2024,32,1,0
2024-07-08,19,1032,Smartphone,R1-A,6,161801.67,15,275,105,14.19,28.3,176.92,825188.52,679567.01,145621.51,0,0,0,0,0,,0,Kartik,Monday,8,7,2024,28,0,0
2024-06-11,12,1006,Smartwatch,R1-B,6,24505.39,15,143,128,5.99,32.7,191.32,124977.49,102922.64,22054.85,0,0,0,0,0,,0,Ashwin,Tuesday,11,6,2024,24,0,0
2024-06-28,15,1051,Headphone,R3-C,1,153832.41,5,281,96,4.16,24.1,167.12,146140.79,107682.69,38458.1,0,0,0,0,0,,0,Ashwin,Friday,28,6,2024,26,0,0
2024-02-03,11,1010,Television,R4-D,2,78615.28,0,453,483,2.1,17.6,162.97,157230.56,110061.39,47169.17,0,0,0,0,0,,0,Jestha,Saturday,3,2,2024,5,1,0
2024-02-10,5,1026,Router,R3-A,4,95058.04,5,35,496,11.73,17.7,174.15,361220.55,266162.51,95058.04,0,0,0,0,1,Lhosar,1,Jestha,Saturday,10,2,2024,6,0,1
2024-11-02,5,1013,Smartwatch,R1-B,6,35027.85,10,286,63,39.54,22.2,161.27,189150.39,147116.97,42033.42,0,0,0,0,0,,0,Falgun,Saturday,2,11,2024,44,1,0
2024-12-03,15,1085,Television,R4-D,6,5688.28,15,109,127,35.23,21.1,165.87,29010.23,23890.78,5119.45,0,0,0,0,0,,0,Chaitra,Tuesday,3,12,2024,49,1,0
2024-11-09,18,1079,Smartwatch,R1-B,1,133907.1,20,451,222,13.47,24.2,194.47,107125.68,93734.97,13390.71,0,0,0,0,0,,0,Falgun,Saturday,9,11,2024,45,0,0
2024-03-15,11,1045,Smartphone,R1-A,8,118368.22,15,434,292,20.7,20.1,177.32,804903.9,662862.03,142041.87,0,0,0,0,0,,0,Ashadh,Friday,15,3,2024,11,0,0
2024-10-05,12,1075,Smartphone,R1-A,2,125240.77,5,371,461,8.22,6.8,186.36,237957.46,175337.08,62620.38,0,0,0,0,0,,0,Magh,Saturday,5,10,2024,40,1,0
2024-06-24,2,1009,Router,R3-A,5,52490.35,10,39,381,3.78,20.0,163.47,236206.58,183716.22,52490.36,0,0,0,0,0,,0,Ashwin,Monday,24,6,2024,26,0,0
2024-05-29,15,1023,Headphone,R3-C,4,49376.94,0,142,325,14.63,5.7,175.8,197507.76,138255.43,59252.33,0,0,0,0,0,,0,Bhadra,Wednesday,29,5,2024,22,0,0
2024-09-29,4,1060,Router,R3-A,5,166398.67,15,403,390,0.47,10.4,175.42,707194.35,582395.34,124799.01,0,0,0,0,0,,0,Poush,Sunday,29,9,2024,39,0,0
2024-11-20,18,1017,Television,R4-D,5,152728.05,5,360,103,47.56,16.6,187.51,725458.24,534548.17,190910.07,0,0,0,0,0,,0,Falgun,Wednesday,20,11,2024,47,0,0
2024-04-17,6,1085,Smartwatch,R1-B,8,68684.44,5,148,151,25.66,21.5,155.86,522001.74,384632.86,137368.88,0,0,0,0,0,,0,Shrawan,Wednesday,17,4,2024,16,0,0
2024-05-18,19,1008,Router,R3-A,7,128285.53,5,495,113,32.1,10.5,189.42,853098.77,628599.1,224499.67,0,0,0,0,0,,0,Bhadra,Saturday,18,5,2024,20,0,0
2024-12-15,11,1016,Laptop,R2-B,9,165973.7,10,200,451,19.42,13.3,158.18,1344386.97,1045634.31,298752.66,0,0,0,0,0,,0,Chaitra,Sunday,15,12,2024,50,0,0
2024-09-27,2,1057,Laptop,R2-B,1,177988.23,5,400,54,10.91,16.2,191.66,169088.82,124591.76,44497.06,0,0,0,0,0,,0,Poush,Friday,27,9,2024,39,0,0
2024-12-12,8,1012,Headphone,R3-C,6,3149.64,5,196,120,4.88,10.9,160.71,17952.95,13228.49,4724.46,0,0,0,0,0,,0,Chaitra,Thursday,12,12,2024,50,0,0
2024-10-15,11,1049,Router,R3-A,6,163065.55,5,149,216,7.87,35.0,176.29,929473.63,684875.31,244598.32,0,0,0,0,0,,0,Magh,Tuesday,15,10,2024,42,0,0
2024-07-30,5,1005,Television,R4-D,2,71377.68,15,329,122,12.39,29.1,158.98,121342.06,99928.75,21413.31,0,0,0,0,0,,0,Kartik,Tuesday,30,7,2024,31,0,0
2024-09-28,18,1084,Laptop,R2-B,8,144238.9,5,388,2,5.48,29.3,172.89,1096215.64,807737.84,288477.8,0,0,0,0,0,,0,Poush,Saturday,28,9,2024,39,0,0
2024-03-06,18,1050,Headphone,R3-C,6,75537.47,10,246,91,8.96,22.1,166.97,407902.34,317257.37,90644.97,0,0,0,0,0,,0,Ashadh,Wednesday,6,3,2024,10,1,0
2024-09-04,14,1035,Router,R3-A,9,122037.32,15,378,406,2.43,33.8,171.8,933585.5,768835.12,164750.38,0,0,0,0,0,,0,Poush,Wednesday,4,9,2024,36,1,0
2024-06-04,10,1070,Headphone,R3-C,5,130062.92,5,306,163,1.68,27.0,176.8,617798.87,455220.22,162578.65,0,0,0,0,0,,0,Ashwin,Tuesday,4,6,2024,23,1,0
2024-02-16,3,1099,Television,R4-D,7,82188.57,0,453,440,10.6,14.9,173.38,575319.99,402723.99,172596.0,0,0,0,0,0,,0,Jestha,Friday,16,2,2024,7,0,0
2024-07-19,9,1024,Laptop,R2-B,6,103531.5,10,209,118,26.5,23.3,155.93,559070.1,434832.3,124237.8,0,0,0,0,0,,0,Kartik,Friday,19,7,2024,29,0,0
2024-05-27,3,1010,Laptop,R2-B,5,145810.05,0,293,431,4.04,21.3,189.54,729050.25,510335.18,218715.07,0,0,0,0,0,,0,Bhadra,Monday,27,5,2024,22,0,0
2024-05-03,11,1043,Laptop,R2-B,6,96308.44,10,388,396,21.71,22.4,158.8,520065.58,404495.45,115570.13,0,0,0,0,0,,0,Bhadra,Friday,3,5,2024,18,1,0
2024-01-01,12,1013,Smartphone,R1-A,4,4768.14,0,89,60,16.21,29.5,194.23,19072.56,13350.79,5721.77,0,0,0,0,0,,0,Baisakh,Monday,1,1,2024,1,1,0
2024-09-03,12,1028,Laptop,R2-B,3,4555.03,5,456,213,2.81,20.3,189.05,12981.84,9565.56,3416.28,0,0,0,0,0,,0,Poush,Tuesday,3,9,2024,36,1,0
2024-12-08,3,1073,Smartwatch,R1-B,1,132939.55,0,268,472,3.87,26.9,177.46,132939.55,93057.68,39881.87,0,0,0,0,0,,0,Chaitra,Sunday,8,12,2024,49,0,0
2024-05-07,7,1049,Smartphone,R1-A,1,169753.03,0,110,246,16.6,12.5,164.81,169753.03,118827.12,50925.91,0,0,0,0,0,,0,Bhadra,Tuesday,7,5,2024,19,1,0
2024-07-09,14,1004,Router,R3-A,6,157484.16,10,41,234,12.35,33.0,158.45,850414.46,661433.47,188980.99,0,0,0,0,0,,0,Kartik,Tuesday,9,7,2024,28,0,0
2024-03-07,11,1071,Smartphone,R1-A,9,63459.26,5,286,407,0.68,7.6,181.87,542576.67,399793.34,142783.33,0,0,0,0,0,,0,Ashadh,Thursday,7,3,2024,10,1,0
2024-01-04,7,1068,Smartphone,R1-A,8,95283.32,10,130,426,2.53,34.8,163.06,686039.9,533586.59,152453.31,0,0,0,0,0,,0,Baisakh,Thursday,4,1,2024,1,1,0
2024-10-29,10,1087,Smartphone,R1-A,2,48363.83,5,64,356,10.09,24.0,184.33,91891.28,67709.36,24181.92,0,0,0,0,0,,0,Magh,Tuesday,29,10,2024,44,0,0
2024-10-20,11,1056,Headphone,R3-C,9,197851.68,20,27,371,17.03,19.1,188.3,1424532.1,1246465.58,178066.52,0,0,0,0,0,,0,Magh,Sunday,20,10,2024,42,0,0
2024-05-22,15,1025,Smartwatch,R1-B,8,53580.28,15,318,288,11.08,14.3,194.56,364345.9,300049.57,64296.33,0,0,0,0,0,,0,Bhadra,Wednesday,22,5,2024,21,0,0
2024-07-09,19,1005,Television,R4-D,9,84419.8,15,377,77,5.65,17.2,175.17,645811.47,531844.74,113966.73,0,0,0,0,0,,0,Kartik,Tuesday,9,7,2024,28,0,0
2024-01-21,16,1015,Laptop,R2-B,4,136863.53,10,130,23,15.28,28.5,193.99,492708.71,383217.88,109490.83,0,0,0,0,0,,0,Baisakh,Sunday,21,1,2024,3,0,0
2024-08-14,12,1059,Smartphone,R1-A,9,175451.5,5,119,405,2.96,9.2,160.97,1500110.32,1105344.45,394765.87,0,0,0,0,0,,0,Mangsir,Wednesday,14,8,2024,33,0,0
2024-11-08,18,1099,Television,R4-D,2,12192.19,0,340,307,30.06,12.6,188.45,24384.38,17069.07,7315.31,0,0,0,0,0,,0,Falgun,Friday,8,11,2024,45,0,0
2024-04-26,13,1011,Headphone,R3-C,1,61601.9,15,70,498,27.19,8.7,169.39,52361.62,43121.33,9240.29,0,0,0,0,0,,0,Shrawan,Friday,26,4,2024,17,0,0
2024-10-28,5,1074,Television,R4-D,9,114659.2,10,443,100,15.87,17.8,169.59,928739.52,722352.96,206386.56,0,0,0,0,0,,0,Magh,Monday,28,10,2024,44,0,0
2024-05-21,4,1002,Smartphone,R1-A,8,124425.99,10,273,371,11.26,16.6,165.75,895867.13,696785.54,199081.59,0,0,0,0,0,,0,Bhadra,Tuesday,21,5,2024,21,0,0
2024-02-08,14,1062,Router,R3-A,7,15865.43,10,277,250,14.22,24.5,161.94,99952.21,77740.61,22211.6,0,0,0,0,0,,0,Jestha,Thursday,8,2,2024,6,0,0
2024-12-20,8,1063,Smartwatch,R1-B,8,133487.59,5,444,122,26.06,34.9,172.69,1014505.68,747530.5,266975.18,0,0,0,0,0,,0,Chaitra,Friday,20,12,2024,51,0,0
2024-09-08,9,1061,Television,R4-D,1,106556.74,10,459,214,30.96,31.8,194.49,95901.07,74589.72,21311.35,0,0,0,0,0,,0,Poush,Sunday,8,9,2024,36,0,0
2024-11-28,19,1005,Smartphone,R1-A,9,165870.22,20,306,261,48.33,31.4,168.2,1194265.58,1044982.39,149283.19,0,0,0,0,0,,0,Falgun,Thursday,28,11,2024,48,0,0
2024-07-25,3,1018,Smartphone,R1-A,9,45993.46,0,415,402,15.38,24.4,173.44,413941.14,289758.8,124182.34,0,0,0,0,0,,0,Kartik,Thursday,25,7,2024,30,0,0
2024-07-28,5,1017,Laptop,R2-B,9,40615.34,10,136,331,43.59,13.1,164.14,328984.25,255876.64,73107.61,0,0,0,0,0,,0,Kartik,Sunday,28,7,2024,30,0,0
2024-04-24,18,1079,Router,R3-A,6,159080.77,5,146,345,42.3,16.5,168.48,906760.39,668139.23,238621.16,0,0,0,0,0,,0,Shrawan,Wednesday,24,4,2024,17,0,0
2024-08-12,1,1086,Laptop,R2-B,4,141366.09,0,87,412,13.57,12.5,157.21,565464.36,395825.05,169639.31,0,0,0,0,0,,0,Mangsir,Monday,12,8,2024,33,0,0
2024-05-13,8,1042,Router,R3-A,2,158751.33,0,216,122,10.16,9.1,193.24,317502.66,222251.86,95250.8,0,0,0,0,0,,0,Bhadra,Monday,13,5,2024,20,0,0
2024-09-07,19,1072,Smartwatch,R1-B,4,156822.96,15,404,251,19.99,18.1,175.39,533198.06,439104.29,94093.77,0,0,0,0,0,,0,Poush,Saturday,7,9,2024,36,1,0
2024-08-06,17,1002,Laptop,R2-B,7,22592.13,10,406,319,40.62,31.9,184.32,142330.42,110701.44,31628.98,0,0,0,0,0,,0,Mangsir,Tuesday,6,8,2024,32,1,0
2024-03-31,17,1071,Smartwatch,R1-B,1,57159.44,10,193,397,3.24,27.3,175.53,51443.5,40011.61,11431.89,0,0,0,0,0,,0,Ashadh,Sunday,31,3,2024,13,0,0
2024-12-19,11,1037,Headphone,R3-C,9,53496.86,5,421,336,24.38,34.5,185.81,457398.15,337030.22,120367.93,0,0,0,0,0,,0,Chaitra,Thursday,19,12,2024,51,0,0
2024-02-15,2,1067,Headphone,R3-C,3,187048.28,20,98,157,35.56,10.8,176.36,448915.87,392801.39,56114.48,0,0,0,0,0,,0,Jestha,Thursday,15,2,2024,7,0,0
2024-02-07,6,1075,Router,R3-A,4,98518.38,20,329,326,1.29,20.0,183.06,315258.82,275851.46,39407.36,0,0,0,0,0,,0,Jestha,Wednesday,7,2,2024,6,1,0
2024-05-21,14,1043,Router,R3-A,5,23989.31,15,238,148,12.21,28.8,182.39,101954.57,83962.58,17991.99,0,0,0,0,0,,0,Bhadra,Tuesday,21,5,2024,21,0,0
2024-04-09,3,1094,Laptop,R2-B,3,59336.43,20,73,64,16.45,18.8,176.34,142407.43,124606.5,17800.93,0,0,0,0,0,,0,Shrawan,Tuesday,9,4,2024,15,0,0
2024-11-23,12,1088,Headphone,R3-C,4,174636.53,5,335,368,3.36,15.7,164.22,663618.81,488982.28,174636.53,0,0,0,0,0,,0,Falgun,Saturday,23,11,2024,47,0,0
2024-07-08,4,1079,Television,R4-D,5,169719.14,15,64,357,13.67,29.5,163.47,721306.35,594016.99,127289.36,0,0,0,0,0,,0,Kartik,Monday,8,7,2024,28,0,0
2024-02-04,12,1062,Television,R4-D,1,180267.22,10,302,3,8.25,17.9,189.97,162240.5,126187.05,36053.45,0,0,0,0,0,,0,Jestha,Sunday,4,2,2024,5,1,0
2024-05-26,13,1041,Television,R4-D,9,78928.7,20,426,173,15.89,32.4,159.83,568286.64,497250.81,71035.83,0,0,0,0,0,,0,Bhadra,Sunday,26,5,2024,21,0,0
2024-01-30,2,1063,Headphone,R3-C,4,128985.51,5,290,135,25.25,13.1,177.37,490144.94,361159.43,128985.51,0,0,0,0,0,,0,Baisakh,Tuesday,30,1,2024,5,0,0
2024-11-29,2,1053,Television,R4-D,9,57078.44,5,379,401,1.61,31.9,175.1,488020.66,359594.17,128426.49,0,0,0,0,0,,0,Falgun,Friday,29,11,2024,48,0,0
2024-03-24,15,1077,Smartwatch,R1-B,4,37803.42,10,288,243,49.34,13.4,186.94,136092.31,105849.58,30242.73,0,0,1,0,0,Holi,1,Ashadh,Sunday,24,3,2024,12,0,1
2024-10-07,17,1076,Smartphone,R1-A,1,6336.41,5,197,59,9.93,13.7,160.42,6019.59,4435.49,1584.1,0,0,0,0,0,,0,Magh,Monday,7,10,2024,41,1,0
2024-12-09,7,1070,Router,R3-A,5,46241.31,15,449,44,0.74,17.6,182.49,196525.57,161844.58,34680.99,0,0,0,0,0,,0,Chaitra,Monday,9,12,2024,50,0,0
2024-09-26,14,1075,Laptop,R2-B,9,121666.08,15,200,71,12.46,20.5,179.23,930745.51,766496.3,164249.21,0,0,0,0,0,,0,Poush,Thursday,26,9,2024,39,0,0
2024-06-02,12,1036,Smartwatch,R1-B,3,181033.64,0,401,94,11.52,17.5,183.05,543100.92,380170.64,162930.28,0,0,0,0,0,,0,Ashwin,Sunday,2,6,2024,22,1,0
2024-04-11,17,1003,Television,R4-D,5,28417.27,10,282,30,28.22,30.9,179.85,127877.72,99460.44,28417.28,0,0,0,0,0,,0,Shrawan,Thursday,11,4,2024,15,0,0
2024-08-02,14,1001,Smartphone,R1-A,3,183766.29,5,104,155,8.78,28.9,177.5,523733.93,385909.21,137824.72,0,0,0,0,0,,0,Mangsir,Friday,2,8,2024,31,1,0
2024-05-29,6,1098,Laptop,R2-B,3,70386.28,20,99,375,17.61,14.3,192.05,168927.07,147811.19,21115.88,0,0,0,0,0,,0,Bhadra,Wednesday,29,5,2024,22,0,0
2024-03-23,19,1043,Smartwatch,R1-B,1,86512.02,15,256,239,31.98,20.3,168.95,73535.22,60558.41,12976.81,0,0,0,0,0,,0,Ashadh,Saturday,23,3,2024,12,0,0
2024-04-19,6,1066,Laptop,R2-B,2,74265.75,10,450,63,6.0,17.9,162.39,133678.35,103972.05,29706.3,0,0,0,0,0,,0,Shrawan,Friday,19,4,2024,16,0,0
2024-10-01,18,1067,Router,R3-A,2,82904.41,10,84,420,14.76,6.7,186.82,149227.94,116066.17,33161.77,0,0,0,0,0,,0,Magh,Tuesday,1,10,2024,40,1,0
2024-07-19,5,1075,Headphone,R3-C,9,53320.24,15,71,322,12.89,27.4,160.19,407899.84,335917.51,71982.33,0,0,0,0,0,,0,Kartik,Friday,19,7,2024,29,0,0
2024-10-10,6,1082,Television,R4-D,7,140323.73,0,231,108,10.43,10.4,182.19,982266.11,687586.28,294679.83,1,0,0,0,0,Dashain,1,Magh,Thursday,10,10,2024,41,0,1
2024-06-21,2,1073,Smartwatch,R1-B,8,152120.26,10,276,462,38.39,33.0,176.98,1095265.87,851873.46,243392.41,0,0,0,0,0,,0,Ashwin,Friday,21,6,2024,25,0,0
2024-11-22,8,1061,Smartwatch,R1-B,2,164976.35,5,460,67,6.05,16.9,155.05,313455.06,230966.89,82488.17,0,0,0,0,0,,0,Falgun,Friday,22,11,2024,47,0,0
2024-07-24,15,1000,Smartphone,R1-A,9,69575.34,20,433,34,13.66,23.7,164.59,500942.45,438324.64,62617.81,0,0,0,0,0,,0,Kartik,Wednesday,24,7,2024,30,0,0
2024-03-03,15,1016,Smartphone,R1-A,3,153396.12,20,433,250,2.77,29.5,174.84,368150.69,322131.85,46018.84,0,0,0,0,0,,0,Ashadh,Sunday,3,3,2024,9,1,0
2024-03-13,11,1015,Smartphone,R1-A,2,128259.72,15,130,353,33.44,10.4,168.19,218041.52,179563.61,38477.91,0,0,0,0,0,,0,Ashadh,Wednesday,13,3,2024,11,0,0
2024-09-07,1,1008,Laptop,R2-B,1,191667.39,10,321,35,11.17,21.2,172.08,172500.65,134167.17,38333.48,0,0,0,0,0,,0,Poush,Saturday,7,9,2024,36,1,0
2024-05-03,18,1052,Television,R4-D,9,86107.46,20,318,440,19.87,12.1,179.05,619973.71,542477.0,77496.71,0,0,0,0,0,,0,Bhadra,Friday,3,5,2024,18,1,0
2024-04-30,12,1072,Laptop,R2-B,8,198477.33,10,350,453,10.0,20.3,184.23,1429036.78,1111473.05,317563.73,0,0,0,0,0,,0,Shrawan,Tuesday,30,4,2024,18,0,0
2024-10-01,12,1058,Television,R4-D,4,148598.02,15,492,131,29.39,22.4,161.05,505233.27,416074.46,89158.81,0,0,0,0,0,,0,Magh,Tuesday,1,10,2024,40,1,0
2024-04-29,11,1008,Smartwatch,R1-B,7,155703.0,0,37,304,5.19,10.1,166.32,1089921.0,762944.7,326976.3,0,0,0,0,0,,0,Shrawan,Monday,29,4,2024,18,0,0
2024-11-12,8,1011,Laptop,R2-B,3,7089.56,20,351,221,0.27,22.4,180.46,17014.94,14888.08,2126.86,0,0,0,0,0,,0,Falgun,Tuesday,12,11,2024,46,0,0
2024-06-12,7,1040,Laptop,R2-B,3,100484.87,5,435,166,2.15,18.6,178.54,286381.88,211018.23,75363.65,0,0,0,0,0,,0,Ashwin,Wednesday,12,6,2024,24,0,0
2024-10-12,2,1014,Laptop,R2-B,4,106610.67,15,380,273,1.94,20.7,184.47,362476.28,298509.88,63966.4,0,0,0,0,0,,0,Magh,Saturday,12,10,2024,41,0,0
2024-09-21,11,1065,Headphone,R3-C,2,10038.82,0,311,59,32.31,32.1,180.62,20077.64,14054.35,6023.29,0,0,0,0,0,,0,Poush,Saturday,21,9,2024,38,0,0
2024-11-15,10,1074,Router,R3-A,4,63801.98,5,283,341,5.43,19.5,168.21,242447.52,178645.54,63801.98,0,0,0,0,0,,0,Falgun,Friday,15,11,2024,46,0,0
2024-06-09,3,1010,Television,R4-D,3,191217.55,5,32,393,6.64,19.3,174.97,544970.02,401556.85,143413.17,0,0,0,0,0,,0,Ashwin,Sunday,9,6,2024,23,0,0
2024-11-03,10,1007,Television,R4-D,8,86370.06,20,419,112,17.81,19.1,190.39,552768.38,483672.34,69096.04,0,0,0,0,0,,0,Falgun,Sunday,3,11,2024,44,1,0
2024-03-29,18,1054,Laptop,R2-B,2,38966.99,10,108,220,6.22,23.7,162.44,70140.58,54553.79,15586.79,0,0,0,0,0,,0,Ashadh,Friday,29,3,2024,13,0,0
2024-05-21,14,1095,Headphone,R3-C,9,103641.06,15,294,278,12.96,16.0,170.07,792854.11,652938.68,139915.43,0,0,0,0,0,,0,Bhadra,Tuesday,21,5,2024,21,0,0
2024-07-21,18,1005,Laptop,R2-B,3,8685.58,5,317,67,5.27,29.0,188.67,24753.9,18239.72,6514.18,0,0,0,0,0,,0,Kartik,Sunday,21,7,2024,29,0,0
2024-11-04,8,1052,Television,R4-D,4,104165.76,20,119,314,17.49,13.6,169.57,333330.43,291664.13,41666.3,0,0,0,0,0,,0,Falgun,Monday,4,11,2024,45,1,0
2024-08-14,10,1019,Router,R3-A,3,119665.12,0,212,466,17.54,14.0,171.49,358995.36,251296.75,107698.61,0,0,0,0,0,,0,Mangsir,Wednesday,14,8,2024,33,0,0
2024-11-29,13,1038,Router,R3-A,3,72823.48,5,115,345,36.57,22.7,167.77,207546.92,152929.31,54617.61,0,0,0,0,0,,0,Falgun,Friday,29,11,2024,48,0,0
2024-08-09,8,1098,Smartwatch,R1-B,8,152990.09,0,55,262,11.16,12.8,190.98,1223920.72,856744.5,367176.22,0,0,0,0,0,,0,Mangsir,Friday,9,8,2024,32,0,0
2024-02-10,4,1071,Headphone,R3-C,8,28871.39,15,266,268,25.41,7.7,181.53,196325.45,161679.78,34645.67,0,0,0,0,1,Lhosar,1,Jestha,Saturday,10,2,2024,6,0,1
2024-07-14,4,1033,Router,R3-A,6,175880.32,20,456,130,1.58,11.2,163.35,844225.54,738697.34,105528.2,0,0,0,0,0,,0,Kartik,Sunday,14,7,2024,28,0,0
2024-03-08,5,1056,Headphone,R3-C,4,191178.09,0,153,423,7.78,32.4,184.99,764712.36,535298.65,229413.71,0,0,0,0,0,,0,Ashadh,Friday,8,3,2024,10,0,0
2024-09-20,1,1018,Laptop,R2-B,1,2244.44,10,34,266,14.65,5.3,156.54,2020.0,1571.11,448.89,0,0,0,0,0,,0,Poush,Friday,20,9,2024,38,0,0
2024-01-02,17,1070,Smartwatch,R1-B,4,168858.89,0,71,207,26.46,9.0,170.86,675435.56,472804.89,202630.67,0,0,0,0,0,,0,Baisakh,Tuesday,2,1,2024,1,1,0
2024-12-26,2,1030,Television,R4-D,8,102208.82,0,239,211,14.09,27.7,191.39,817670.56,572369.39,245301.17,0,0,0,0,0,,0,Chaitra,Thursday,26,12,2024,52,0,0
2024-05-04,8,1081,Router,R3-A,6,93358.32,20,91,50,6.41,34.4,182.59,448119.94,392104.94,56015.0,0,0,0,0,0,,0,Bhadra,Saturday,4,5,2024,18,1,0
2024-04-19,7,1039,Router,R3-A,2,49258.46,20,345,470,24.68,25.6,186.72,78813.54,68961.84,9851.7,0,0,0,0,0,,0,Shrawan,Friday,19,4,2024,16,0,0
2024-03-26,15,1013,Smartphone,R1-A,3,90570.36,5,220,406,3.36,32.7,192.25,258125.53,190197.76,67927.77,0,0,0,0,0,,0,Ashadh,Tuesday,26,3,2024,13,0,0
2024-04-29,5,1099,Television,R4-D,7,190184.58,0,409,287,51.53,30.7,185.98,1331292.06,931904.44,399387.62,0,0,0,0,0,,0,Shrawan,Monday,29,4,2024,18,0,0
2024-05-06,2,1080,Router,R3-A,4,43735.95,0,206,424,11.74,19.4,158.54,174943.8,122460.66,52483.14,0,0,0,0,0,,0,Bhadra,Monday,6,5,2024,19,1,0
2024-09-11,7,1036,Router,R3-A,4,37450.17,20,356,41,0.64,15.0,164.23,119840.54,104860.48,14980.06,0,0,0,0,0,,0,Poush,Wednesday,11,9,2024,37,0,0
2024-07-01,8,1043,Television,R4-D,5,49895.47,10,207,246,32.78,24.0,175.0,224529.62,174634.14,49895.48,0,0,0,0,0,,0,Kartik,Monday,1,7,2024,27,1,0
2024-01-16,7,1008,Smartwatch,R1-B,8,111263.17,20,386,421,3.77,21.0,155.55,712084.29,623073.75,89010.54,0,0,0,0,0,,0,Baisakh,Tuesday,16,1,2024,3,0,0
2024-03-02,7,1057,Headphone,R3-C,7,186199.36,10,171,194,4.2,5.8,179.98,1173055.97,912376.86,260679.11,0,0,0,0,0,,0,Ashadh,Saturday,2,3,2024,9,1,0
2024-06-06,14,1019,Television,R4-D,9,115628.55,20,217,243,0.43,33.7,181.29,832525.56,728459.86,104065.7,0,0,0,0,0,,0,Ashwin,Thursday,6,6,2024,23,1,0
2024-09-24,18,1091,Headphone,R3-C,5,50209.53,15,318,199,11.93,22.1,182.86,213390.5,175733.36,37657.14,0,0,0,0,0,,0,Poush,Tuesday,24,9,2024,39,0,0
